GenreId	TrackId
13	1247
13	1248
13	1249
13	1250
13	1251
13	1252
13	1253
13	1254
13	1255
13	1277
13	1278
13	1279
13	1280
13	1281
13	1282
13	1283
13	1284
13	1285
13	1286
13	1287
13	1288
13	1300
13	1301
13	1302
13	1303
13	1304
14	1414
14	1415
14	1416
14	1417
14	1418
14	1419
14	1420
14	1421
14	1422
14	1423
14	1424
14	1425
14	1426
14	1427
14	1428
14	1429
14	1430
14	1431
14	1432
14	1433
14	1444
14	1445
14	1446
14	1447
14	1448
14	1449
14	1450
14	1451
14	1452
14	1453
14	1454
14	1773
14	1774
14	1775
14	1776
14	1777
14	1778
14	1779
14	1780
14	1781
14	1782
14	1783
14	1784
14	1785
14	1786
14	1787
14	1788
14	1789
14	1790
14	3455
14	3456
14	3457
14	3458
14	3459
14	3460
14	3461
14	3462
14	3463
14	3464
14	3465
14	3466
15	1455
15	1456
15	1457
15	1458
15	1459
15	1460
15	1461
15	1462
15	1463
15	1464
15	1465
15	3319
15	3320
15	3321
15	3322
15	3323
15	3324
15	3325
15	3326
15	3327
15	3328
15	3329
15	3330
15	3331
15	3332
15	3333
15	3334
15	3335
15	3352
15	3358
16	1532
16	1533
16	1534
16	1535
16	1536
16	1537
16	1538
16	1539
16	1540
16	1541
16	1542
16	1543
16	1544
16	1545
16	1957
16	1958
16	1959
16	1960
16	1961
16	1962
16	1963
16	1964
16	1965
16	1966
16	1967
16	1968
16	3351
16	3354
17	2238
17	2239
17	2240
17	2241
17	2242
17	2243
17	2244
17	2245
17	2246
17	2247
17	2248
17	2249
17	2250
17	2251
17	2252
17	2253
17	3300
17	3301
17	3302
17	3303
17	3304
17	3305
17	3306
17	3307
17	3308
17	3309
17	3310
17	3311
17	3312
17	3313
17	3314
17	3315
17	3316
17	3317
17	3318
18	2819
18	2825
18	2826
18	2827
18	2828
18	2829
18	2830
18	2831
18	2832
18	2833
18	2834
18	2835
18	2836
19	2820
19	2821
19	2822
19	2823
19	2824
19	2839
19	2845
19	2848
19	2857
19	2858
19	2859
19	2860
19	2861
19	2863
19	2864
19	2865
19	2867
19	2868
19	2869
19	2870
19	2871
19	2872
19	2873
19	2874
19	2877
19	2878
19	2879
19	2880
19	2883
19	2884
19	2885
19	2887
19	2888
19	2893
19	2894
19	2896
19	2898
19	2901
19	2904
19	2906
19	2910
19	2911
19	2913
19	2914
19	2915
19	2917
19	2918
19	2919
19	2920
19	2921
19	2923
19	2924
19	2925
19	3172
19	3173
19	3174
19	3175
19	3176
19	3177
19	3178
19	3179
19	3180
19	3181
19	3182
19	3183
19	3184
19	3185
19	3186
19	3187
19	3188
19	3189
19	3190
19	3191
19	3192
19	3193
19	3194
19	3195
19	3196
19	3197
19	3198
19	3199
19	3200
19	3201
19	3202
19	3203
19	3204
19	3205
19	3206
19	3207
19	3250
19	3343
19	3346
19	3347
20	2837
20	2838
20	3226
20	3227
20	3228
20	3229
20	3230
20	3231
20	3232
20	3233
20	3234
20	3235
20	3236
20	3237
20	3238
20	3239
20	3240
20	3241
20	3242
20	3243
20	3244
20	3245
20	3246
20	3247
20	3248
20	3249
21	2840
21	2841
21	2842
21	2843
21	2844
21	2846
21	2847
21	2849
21	2850
21	2851
21	2852
21	2853
21	2854
21	2855
21	2856
21	2862
21	2866
21	2875
21	2876
21	2881
21	2882
21	2886
21	2889
21	2890
21	2891
21	2892
21	2895
21	2897
21	2899
21	2900
21	2902
21	2903
21	2905
21	2907
21	2908
21	2909
21	2912
21	2916
21	2922
21	3165
21	3166
21	3167
21	3168
21	3169
21	3170
21	3171
21	3223
21	3224
21	3251
21	3252
21	3337
21	3338
21	3339
21	3340
21	3341
21	3342
21	3344
21	3345
21	3348
21	3360
21	3361
21	3362
21	3363
21	3364
22	3208
22	3209
22	3210
22	3211
22	3212
22	3213
22	3214
22	3215
22	3216
22	3217
22	3218
22	3219
22	3220
22	3221
22	3222
22	3428
22	3429
23	3336
23	3365
23	3366
23	3367
23	3368
23	3369
23	3370
23	3371
23	3372
23	3373
23	3374
23	3375
23	3376
23	3377
23	3378
23	3379
23	3380
23	3381
23	3382
23	3383
23	3384
23	3385
23	3386
23	3387
23	3388
23	3389
23	3390
23	3391
23	3392
23	3393
23	3394
23	3395
23	3396
23	3397
23	3398
23	3399
23	3400
23	3401
23	3402
23	3478
24	3359
24	3403
24	3404
24	3405
24	3406
24	3407
24	3408
24	3409
24	3410
24	3411
24	3412
24	3413
24	3414
24	3415
24	3416
24	3417
24	3418
24	3419
24	3420
24	3421
24	3422
24	3423
24	3424
24	3425
24	3426
24	3427
24	3430
24	3431
24	3432
24	3433
24	3434
24	3435
24	3436
24	3437
24	3438
24	3439
24	3440
24	3441
24	3442
24	3443
24	3444
24	3445
24	3446
24	3447
24	3448
24	3449
24	3450
24	3452
24	3453
24	3454
24	3479
24	3480
24	3481
24	3482
24	3483
24	3484
24	3485
24	3486
24	3487
24	3488
24	3489
24	3490
24	3491
24	3492
24	3493
24	3494
24	3495
24	3496
24	3497
24	3498
24	3499
24	3500
24	3501
24	3502
25	3451
