InvoiceId	UnitPrice	Quantity	TrackId
243	0.99	1	981
243	0.99	1	990
243	0.99	1	999
243	0.99	1	1008
243	0.99	1	1017
243	0.99	1	1026
243	0.99	1	1035
243	0.99	1	1044
243	0.99	1	1053
243	0.99	1	1062
243	0.99	1	1071
243	0.99	1	1080
243	0.99	1	1089
243	0.99	1	1098
244	0.99	1	1112
245	0.99	1	1113
245	0.99	1	1114
246	0.99	1	1116
246	0.99	1	1118
247	0.99	1	1120
247	0.99	1	1122
247	0.99	1	1124
247	0.99	1	1126
248	0.99	1	1130
248	0.99	1	1134
248	0.99	1	1138
248	0.99	1	1142
248	0.99	1	1146
248	0.99	1	1150
249	0.99	1	1156
249	0.99	1	1162
249	0.99	1	1168
249	0.99	1	1174
249	0.99	1	1180
249	0.99	1	1186
249	0.99	1	1192
249	0.99	1	1198
249	0.99	1	1204
250	0.99	1	1213
250	0.99	1	1222
250	0.99	1	1231
250	0.99	1	1240
250	0.99	1	1249
250	0.99	1	1258
250	0.99	1	1267
250	0.99	1	1276
250	0.99	1	1285
250	0.99	1	1294
250	0.99	1	1303
250	0.99	1	1312
250	0.99	1	1321
250	0.99	1	1330
251	0.99	1	1344
252	0.99	1	1345
252	0.99	1	1346
253	0.99	1	1348
253	0.99	1	1350
254	0.99	1	1352
254	0.99	1	1354
254	0.99	1	1356
254	0.99	1	1358
255	0.99	1	1362
255	0.99	1	1366
255	0.99	1	1370
255	0.99	1	1374
255	0.99	1	1378
255	0.99	1	1382
256	0.99	1	1388
256	0.99	1	1394
256	0.99	1	1400
256	0.99	1	1406
256	0.99	1	1412
256	0.99	1	1418
256	0.99	1	1424
256	0.99	1	1430
256	0.99	1	1436
257	0.99	1	1445
257	0.99	1	1454
257	0.99	1	1463
257	0.99	1	1472
257	0.99	1	1481
257	0.99	1	1490
257	0.99	1	1499
257	0.99	1	1508
257	0.99	1	1517
257	0.99	1	1526
257	0.99	1	1535
257	0.99	1	1544
257	0.99	1	1553
257	0.99	1	1562
258	0.99	1	1576
259	0.99	1	1577
259	0.99	1	1578
260	0.99	1	1580
260	0.99	1	1582
261	0.99	1	1584
261	0.99	1	1586
261	0.99	1	1588
261	0.99	1	1590
262	0.99	1	1594
262	0.99	1	1598
262	0.99	1	1602
262	0.99	1	1606
262	0.99	1	1610
262	0.99	1	1614
263	0.99	1	1620
263	0.99	1	1626
263	0.99	1	1632
263	0.99	1	1638
263	0.99	1	1644
263	0.99	1	1650
263	0.99	1	1656
263	0.99	1	1662
263	0.99	1	1668
264	0.99	1	1677
264	0.99	1	1686
264	0.99	1	1695
264	0.99	1	1704
264	0.99	1	1713
264	0.99	1	1722
264	0.99	1	1731
264	0.99	1	1740
264	0.99	1	1749
264	0.99	1	1758
264	0.99	1	1767
264	0.99	1	1776
264	0.99	1	1785
264	0.99	1	1794
265	0.99	1	1808
266	0.99	1	1809
266	0.99	1	1810
267	0.99	1	1812
267	0.99	1	1814
268	0.99	1	1816
268	0.99	1	1818
268	0.99	1	1820
268	0.99	1	1822
269	0.99	1	1826
269	0.99	1	1830
269	0.99	1	1834
269	0.99	1	1838
269	0.99	1	1842
269	0.99	1	1846
270	0.99	1	1852
270	0.99	1	1858
270	0.99	1	1864
270	0.99	1	1870
270	0.99	1	1876
270	0.99	1	1882
270	0.99	1	1888
270	0.99	1	1894
270	0.99	1	1900
271	0.99	1	1909
271	0.99	1	1918
271	0.99	1	1927
271	0.99	1	1936
271	0.99	1	1945
271	0.99	1	1954
271	0.99	1	1963
271	0.99	1	1972
271	0.99	1	1981
271	0.99	1	1990
271	0.99	1	1999
271	0.99	1	2008
271	0.99	1	2017
271	0.99	1	2026
272	0.99	1	2040
273	0.99	1	2041
273	0.99	1	2042
274	0.99	1	2044
274	0.99	1	2046
275	0.99	1	2048
275	0.99	1	2050
275	0.99	1	2052
275	0.99	1	2054
276	0.99	1	2058
276	0.99	1	2062
276	0.99	1	2066
276	0.99	1	2070
276	0.99	1	2074
276	0.99	1	2078
277	0.99	1	2084
277	0.99	1	2090
277	0.99	1	2096
277	0.99	1	2102
277	0.99	1	2108
277	0.99	1	2114
277	0.99	1	2120
277	0.99	1	2126
277	0.99	1	2132
278	0.99	1	2141
278	0.99	1	2150
278	0.99	1	2159
278	0.99	1	2168
278	0.99	1	2177
278	0.99	1	2186
278	0.99	1	2195
278	0.99	1	2204
278	0.99	1	2213
278	0.99	1	2222
278	0.99	1	2231
278	0.99	1	2240
278	0.99	1	2249
278	0.99	1	2258
279	0.99	1	2272
280	0.99	1	2273
280	0.99	1	2274
281	0.99	1	2276
281	0.99	1	2278
282	0.99	1	2280
282	0.99	1	2282
282	0.99	1	2284
282	0.99	1	2286
283	0.99	1	2290
283	0.99	1	2294
283	0.99	1	2298
283	0.99	1	2302
283	0.99	1	2306
283	0.99	1	2310
284	0.99	1	2316
284	0.99	1	2322
284	0.99	1	2328
284	0.99	1	2334
284	0.99	1	2340
284	0.99	1	2346
284	0.99	1	2352
284	0.99	1	2358
284	0.99	1	2364
285	0.99	1	2373
285	0.99	1	2382
285	0.99	1	2391
285	0.99	1	2400
285	0.99	1	2409
285	0.99	1	2418
285	0.99	1	2427
285	0.99	1	2436
285	0.99	1	2445
285	0.99	1	2454
285	0.99	1	2463
285	0.99	1	2472
285	0.99	1	2481
285	0.99	1	2490
286	0.99	1	2504
287	0.99	1	2505
287	0.99	1	2506
288	0.99	1	2508
288	0.99	1	2510
289	0.99	1	2512
289	0.99	1	2514
289	0.99	1	2516
289	0.99	1	2518
290	0.99	1	2522
290	0.99	1	2526
290	0.99	1	2530
290	0.99	1	2534
290	0.99	1	2538
290	0.99	1	2542
291	0.99	1	2548
291	0.99	1	2554
291	0.99	1	2560
291	0.99	1	2566
291	0.99	1	2572
291	0.99	1	2578
291	0.99	1	2584
291	0.99	1	2590
291	0.99	1	2596
292	0.99	1	2605
292	0.99	1	2614
292	0.99	1	2623
292	0.99	1	2632
292	0.99	1	2641
292	0.99	1	2650
292	0.99	1	2659
292	0.99	1	2668
292	0.99	1	2677
292	0.99	1	2686
292	0.99	1	2695
292	0.99	1	2704
292	0.99	1	2713
292	0.99	1	2722
293	0.99	1	2736
294	0.99	1	2737
294	0.99	1	2738
295	0.99	1	2740
295	0.99	1	2742
296	0.99	1	2744
296	0.99	1	2746
296	0.99	1	2748
296	0.99	1	2750
297	0.99	1	2754
297	0.99	1	2758
297	0.99	1	2762
297	0.99	1	2766
297	0.99	1	2770
297	0.99	1	2774
298	0.99	1	2780
298	0.99	1	2786
298	0.99	1	2792
298	0.99	1	2798
298	0.99	1	2804
298	0.99	1	2810
298	0.99	1	2816
298	1.99	1	2822
298	1.99	1	2828
299	1.99	1	2837
299	1.99	1	2846
299	1.99	1	2855
299	1.99	1	2864
299	1.99	1	2873
299	1.99	1	2882
299	1.99	1	2891
299	1.99	1	2900
299	1.99	1	2909
299	1.99	1	2918
299	0.99	1	2927
299	0.99	1	2936
299	0.99	1	2945
299	0.99	1	2954
300	0.99	1	2968
301	0.99	1	2969
301	0.99	1	2970
302	0.99	1	2972
302	0.99	1	2974
303	0.99	1	2976
303	0.99	1	2978
303	0.99	1	2980
303	0.99	1	2982
304	0.99	1	2986
304	0.99	1	2990
304	0.99	1	2994
304	0.99	1	2998
304	0.99	1	3002
304	0.99	1	3006
305	0.99	1	3012
305	0.99	1	3018
305	0.99	1	3024
305	0.99	1	3030
305	0.99	1	3036
305	0.99	1	3042
305	0.99	1	3048
305	0.99	1	3054
305	0.99	1	3060
306	0.99	1	3069
306	0.99	1	3078
306	0.99	1	3087
306	0.99	1	3096
306	0.99	1	3105
306	0.99	1	3114
306	0.99	1	3123
306	0.99	1	3132
306	0.99	1	3141
306	0.99	1	3150
306	0.99	1	3159
306	1.99	1	3168
306	1.99	1	3177
306	1.99	1	3186
307	1.99	1	3200
308	1.99	1	3201
308	1.99	1	3202
309	1.99	1	3204
309	1.99	1	3206
310	1.99	1	3208
310	1.99	1	3210
310	1.99	1	3212
310	1.99	1	3214
311	1.99	1	3218
311	1.99	1	3222
311	1.99	1	3226
311	1.99	1	3230
311	1.99	1	3234
311	1.99	1	3238
312	1.99	1	3244
312	1.99	1	3250
312	0.99	1	3256
312	0.99	1	3262
312	0.99	1	3268
312	0.99	1	3274
312	0.99	1	3280
312	0.99	1	3286
312	0.99	1	3292
313	0.99	1	3301
313	0.99	1	3310
313	0.99	1	3319
313	0.99	1	3328
313	1.99	1	3337
313	1.99	1	3346
313	0.99	1	3355
313	1.99	1	3364
313	0.99	1	3373
313	0.99	1	3382
313	0.99	1	3391
313	0.99	1	3400
313	0.99	1	3409
313	0.99	1	3418
314	0.99	1	3432
315	0.99	1	3433
315	0.99	1	3434
316	0.99	1	3436
316	0.99	1	3438
317	0.99	1	3440
317	0.99	1	3442
317	0.99	1	3444
317	0.99	1	3446
318	0.99	1	3450
318	0.99	1	3454
318	0.99	1	3458
318	0.99	1	3462
318	0.99	1	3466
318	0.99	1	3470
319	0.99	1	3476
319	0.99	1	3482
319	0.99	1	3488
319	0.99	1	3494
319	0.99	1	3500
319	0.99	1	3
319	0.99	1	9
319	0.99	1	15
319	0.99	1	21
320	0.99	1	30
320	0.99	1	39
320	0.99	1	48
320	0.99	1	57
320	0.99	1	66
320	0.99	1	75
320	0.99	1	84
320	0.99	1	93
320	0.99	1	102
320	0.99	1	111
320	0.99	1	120
320	0.99	1	129
320	0.99	1	138
320	0.99	1	147
321	0.99	1	161
322	0.99	1	162
322	0.99	1	163
323	0.99	1	165
323	0.99	1	167
324	0.99	1	169
324	0.99	1	171
324	0.99	1	173
324	0.99	1	175
325	0.99	1	179
325	0.99	1	183
325	0.99	1	187
325	0.99	1	191
325	0.99	1	195
325	0.99	1	199
326	0.99	1	205
326	0.99	1	211
326	0.99	1	217
326	0.99	1	223
326	0.99	1	229
326	0.99	1	235
326	0.99	1	241
326	0.99	1	247
326	0.99	1	253
327	0.99	1	262
327	0.99	1	271
327	0.99	1	280
327	0.99	1	289
327	0.99	1	298
327	0.99	1	307
327	0.99	1	316
327	0.99	1	325
327	0.99	1	334
327	0.99	1	343
327	0.99	1	352
327	0.99	1	361
327	0.99	1	370
327	0.99	1	379
328	0.99	1	393
329	0.99	1	394
329	0.99	1	395
330	0.99	1	397
330	0.99	1	399
331	0.99	1	401
331	0.99	1	403
331	0.99	1	405
331	0.99	1	407
332	0.99	1	411
332	0.99	1	415
332	0.99	1	419
332	0.99	1	423
332	0.99	1	427
332	0.99	1	431
333	0.99	1	437
333	0.99	1	443
333	0.99	1	449
333	0.99	1	455
333	0.99	1	461
333	0.99	1	467
333	0.99	1	473
333	0.99	1	479
333	0.99	1	485
334	0.99	1	494
334	0.99	1	503
334	0.99	1	512
334	0.99	1	521
334	0.99	1	530
334	0.99	1	539
334	0.99	1	548
334	0.99	1	557
334	0.99	1	566
334	0.99	1	575
334	0.99	1	584
334	0.99	1	593
334	0.99	1	602
334	0.99	1	611
335	0.99	1	625
336	0.99	1	626
336	0.99	1	627
337	0.99	1	629
337	0.99	1	631
338	0.99	1	633
338	0.99	1	635
338	0.99	1	637
338	0.99	1	639
339	0.99	1	643
339	0.99	1	647
339	0.99	1	651
339	0.99	1	655
339	0.99	1	659
339	0.99	1	663
340	0.99	1	669
340	0.99	1	675
340	0.99	1	681
340	0.99	1	687
340	0.99	1	693
340	0.99	1	699
340	0.99	1	705
340	0.99	1	711
340	0.99	1	717
341	0.99	1	726
341	0.99	1	735
341	0.99	1	744
341	0.99	1	753
341	0.99	1	762
341	0.99	1	771
341	0.99	1	780
341	0.99	1	789
341	0.99	1	798
341	0.99	1	807
341	0.99	1	816
341	0.99	1	825
341	0.99	1	834
341	0.99	1	843
342	0.99	1	857
343	0.99	1	858
343	0.99	1	859
344	0.99	1	861
344	0.99	1	863
345	0.99	1	865
345	0.99	1	867
345	0.99	1	869
345	0.99	1	871
346	0.99	1	875
346	0.99	1	879
346	0.99	1	883
346	0.99	1	887
346	0.99	1	891
346	0.99	1	895
347	0.99	1	901
347	0.99	1	907
347	0.99	1	913
347	0.99	1	919
347	0.99	1	925
347	0.99	1	931
347	0.99	1	937
347	0.99	1	943
347	0.99	1	949
348	0.99	1	958
348	0.99	1	967
348	0.99	1	976
348	0.99	1	985
348	0.99	1	994
348	0.99	1	1003
348	0.99	1	1012
348	0.99	1	1021
348	0.99	1	1030
348	0.99	1	1039
348	0.99	1	1048
348	0.99	1	1057
348	0.99	1	1066
348	0.99	1	1075
349	0.99	1	1089
350	0.99	1	1090
350	0.99	1	1091
351	0.99	1	1093
351	0.99	1	1095
352	0.99	1	1097
352	0.99	1	1099
352	0.99	1	1101
352	0.99	1	1103
353	0.99	1	1107
353	0.99	1	1111
353	0.99	1	1115
353	0.99	1	1119
353	0.99	1	1123
353	0.99	1	1127
354	0.99	1	1133
354	0.99	1	1139
354	0.99	1	1145
354	0.99	1	1151
354	0.99	1	1157
354	0.99	1	1163
354	0.99	1	1169
354	0.99	1	1175
354	0.99	1	1181
355	0.99	1	1190
355	0.99	1	1199
355	0.99	1	1208
355	0.99	1	1217
355	0.99	1	1226
355	0.99	1	1235
355	0.99	1	1244
355	0.99	1	1253
355	0.99	1	1262
355	0.99	1	1271
355	0.99	1	1280
355	0.99	1	1289
355	0.99	1	1298
355	0.99	1	1307
356	0.99	1	1321
357	0.99	1	1322
357	0.99	1	1323
358	0.99	1	1325
358	0.99	1	1327
359	0.99	1	1329
359	0.99	1	1331
359	0.99	1	1333
359	0.99	1	1335
360	0.99	1	1339
360	0.99	1	1343
360	0.99	1	1347
360	0.99	1	1351
360	0.99	1	1355
360	0.99	1	1359
361	0.99	1	1365
361	0.99	1	1371
361	0.99	1	1377
361	0.99	1	1383
361	0.99	1	1389
361	0.99	1	1395
361	0.99	1	1401
361	0.99	1	1407
361	0.99	1	1413
362	0.99	1	1422
362	0.99	1	1431
362	0.99	1	1440
362	0.99	1	1449
362	0.99	1	1458
362	0.99	1	1467
362	0.99	1	1476
362	0.99	1	1485
362	0.99	1	1494
362	0.99	1	1503
362	0.99	1	1512
362	0.99	1	1521
362	0.99	1	1530
362	0.99	1	1539
363	0.99	1	1553
364	0.99	1	1554
364	0.99	1	1555
365	0.99	1	1557
365	0.99	1	1559
366	0.99	1	1561
366	0.99	1	1563
366	0.99	1	1565
366	0.99	1	1567
367	0.99	1	1571
367	0.99	1	1575
367	0.99	1	1579
367	0.99	1	1583
367	0.99	1	1587
367	0.99	1	1591
368	0.99	1	1597
368	0.99	1	1603
368	0.99	1	1609
368	0.99	1	1615
368	0.99	1	1621
368	0.99	1	1627
368	0.99	1	1633
368	0.99	1	1639
368	0.99	1	1645
369	0.99	1	1654
369	0.99	1	1663
369	0.99	1	1672
369	0.99	1	1681
369	0.99	1	1690
369	0.99	1	1699
369	0.99	1	1708
369	0.99	1	1717
369	0.99	1	1726
369	0.99	1	1735
369	0.99	1	1744
369	0.99	1	1753
369	0.99	1	1762
369	0.99	1	1771
370	0.99	1	1785
371	0.99	1	1786
371	0.99	1	1787
372	0.99	1	1789
372	0.99	1	1791
373	0.99	1	1793
373	0.99	1	1795
373	0.99	1	1797
373	0.99	1	1799
374	0.99	1	1803
374	0.99	1	1807
374	0.99	1	1811
374	0.99	1	1815
374	0.99	1	1819
374	0.99	1	1823
375	0.99	1	1829
375	0.99	1	1835
375	0.99	1	1841
375	0.99	1	1847
375	0.99	1	1853
375	0.99	1	1859
375	0.99	1	1865
375	0.99	1	1871
375	0.99	1	1877
376	0.99	1	1886
376	0.99	1	1895
376	0.99	1	1904
376	0.99	1	1913
376	0.99	1	1922
376	0.99	1	1931
376	0.99	1	1940
376	0.99	1	1949
376	0.99	1	1958
376	0.99	1	1967
376	0.99	1	1976
376	0.99	1	1985
376	0.99	1	1994
376	0.99	1	2003
377	0.99	1	2017
378	0.99	1	2018
378	0.99	1	2019
379	0.99	1	2021
379	0.99	1	2023
380	0.99	1	2025
380	0.99	1	2027
380	0.99	1	2029
380	0.99	1	2031
381	0.99	1	2035
381	0.99	1	2039
381	0.99	1	2043
381	0.99	1	2047
381	0.99	1	2051
381	0.99	1	2055
382	0.99	1	2061
382	0.99	1	2067
382	0.99	1	2073
382	0.99	1	2079
382	0.99	1	2085
382	0.99	1	2091
382	0.99	1	2097
382	0.99	1	2103
382	0.99	1	2109
383	0.99	1	2118
383	0.99	1	2127
383	0.99	1	2136
383	0.99	1	2145
383	0.99	1	2154
383	0.99	1	2163
383	0.99	1	2172
383	0.99	1	2181
383	0.99	1	2190
383	0.99	1	2199
383	0.99	1	2208
383	0.99	1	2217
383	0.99	1	2226
383	0.99	1	2235
384	0.99	1	2249
385	0.99	1	2250
385	0.99	1	2251
386	0.99	1	2253
386	0.99	1	2255
387	0.99	1	2257
387	0.99	1	2259
387	0.99	1	2261
387	0.99	1	2263
388	0.99	1	2267
388	0.99	1	2271
388	0.99	1	2275
388	0.99	1	2279
388	0.99	1	2283
388	0.99	1	2287
389	0.99	1	2293
389	0.99	1	2299
389	0.99	1	2305
389	0.99	1	2311
389	0.99	1	2317
389	0.99	1	2323
389	0.99	1	2329
389	0.99	1	2335
389	0.99	1	2341
390	0.99	1	2350
390	0.99	1	2359
390	0.99	1	2368
390	0.99	1	2377
390	0.99	1	2386
390	0.99	1	2395
390	0.99	1	2404
390	0.99	1	2413
390	0.99	1	2422
390	0.99	1	2431
390	0.99	1	2440
390	0.99	1	2449
390	0.99	1	2458
390	0.99	1	2467
391	0.99	1	2481
392	0.99	1	2482
392	0.99	1	2483
393	0.99	1	2485
393	0.99	1	2487
394	0.99	1	2489
394	0.99	1	2491
394	0.99	1	2493
394	0.99	1	2495
395	0.99	1	2499
395	0.99	1	2503
395	0.99	1	2507
395	0.99	1	2511
395	0.99	1	2515
395	0.99	1	2519
396	0.99	1	2525
396	0.99	1	2531
396	0.99	1	2537
396	0.99	1	2543
396	0.99	1	2549
396	0.99	1	2555
396	0.99	1	2561
396	0.99	1	2567
396	0.99	1	2573
397	0.99	1	2582
397	0.99	1	2591
397	0.99	1	2600
397	0.99	1	2609
397	0.99	1	2618
397	0.99	1	2627
397	0.99	1	2636
397	0.99	1	2645
397	0.99	1	2654
397	0.99	1	2663
397	0.99	1	2672
397	0.99	1	2681
397	0.99	1	2690
397	0.99	1	2699
398	0.99	1	2713
399	0.99	1	2714
399	0.99	1	2715
400	0.99	1	2717
400	0.99	1	2719
401	0.99	1	2721
401	0.99	1	2723
401	0.99	1	2725
401	0.99	1	2727
402	0.99	1	2731
402	0.99	1	2735
402	0.99	1	2739
402	0.99	1	2743
402	0.99	1	2747
402	0.99	1	2751
403	0.99	1	2757
403	0.99	1	2763
403	0.99	1	2769
403	0.99	1	2775
403	0.99	1	2781
403	0.99	1	2787
403	0.99	1	2793
403	0.99	1	2799
403	0.99	1	2805
404	0.99	1	2814
404	1.99	1	2823
404	1.99	1	2832
404	1.99	1	2841
404	1.99	1	2850
404	1.99	1	2859
404	1.99	1	2868
404	1.99	1	2877
404	1.99	1	2886
404	1.99	1	2895
404	1.99	1	2904
404	1.99	1	2913
404	1.99	1	2922
404	0.99	1	2931
405	0.99	1	2945
406	0.99	1	2946
406	0.99	1	2947
407	0.99	1	2949
407	0.99	1	2951
408	0.99	1	2953
408	0.99	1	2955
408	0.99	1	2957
408	0.99	1	2959
409	0.99	1	2963
409	0.99	1	2967
409	0.99	1	2971
409	0.99	1	2975
409	0.99	1	2979
409	0.99	1	2983
410	0.99	1	2989
410	0.99	1	2995
410	0.99	1	3001
410	0.99	1	3007
410	0.99	1	3013
410	0.99	1	3019
410	0.99	1	3025
410	0.99	1	3031
410	0.99	1	3037
411	0.99	1	3046
411	0.99	1	3055
411	0.99	1	3064
411	0.99	1	3073
411	0.99	1	3082
411	0.99	1	3091
411	0.99	1	3100
411	0.99	1	3109
411	0.99	1	3118
411	0.99	1	3127
411	0.99	1	3136
411	0.99	1	3145
411	0.99	1	3154
411	0.99	1	3163
412	1.99	1	3177
